1869.95911	1151.677612
1675.226074	1433.657196
1577.306641	1489.999969
972.2695313	1489.999969
779.5756827	1156.243868
759.4794922	1081.243866
759.4794922	-1553.871185
972.2695313	-1859.999969
1733.938965	-1859.999969
2350.850098	-444.9999695
2457.719727	-444.9999695
2457.719727	444.9999695
2357.90332	445.118988
1995.088161	970.4867945
2121.822021	1058.00827
2104.757977	1083.292038
2127.97855	1098.954753
2140.095215	1080.989471
2158.334242	1093.291891
2046.072653	1259.725991
2027.831169	1247.425621
2039.948728	1229.462619
2016.735653	1213.805286
1999.838379	1238.856659
1869.95911	1151.677612
